0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:46:58 +0530] "GET /frontend/clicklog HTTP/1.1" 200 5352
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:47:14 +0530] "POST /frontend/validation HTTP/1.1" 200 3202
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:49:33 +0530] "POST /frontend/validation HTTP/1.1" 200 3204
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:49:48 +0530] "POST /frontend/validation HTTP/1.1" 200 4096
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:54:59 +0530] "GET /frontend/selProductView HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:55:01 +0530] "GET /frontend/addtocart/Mob100 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:55:01 +0530] "GET /frontend/mycart HTTP/1.1" 200 5878
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:55:01 +0530] "GET /frontend/Resources/Bootstrap/bootstrap.min.css HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:55:58 +0530] "GET /frontend/mycart HTTP/1.1" 200 4823
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:56:00 +0530] "GET /frontend/Resources/Bootstrap/bootstrap.min.css HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:56:03 +0530] "GET /frontend/mycart HTTP/1.1" 200 4823
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:56:03 +0530] "GET /frontend/Resources/Bootstrap/bootstrap.min.css HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [12/Apr/2017:15:56:06 +0530] "GET /frontend/selProductView HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:06:47 +0530] "GET /frontend/click HTTP/1.1" 200 4734
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:06:50 +0530] "GET /frontend/about HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:06:55 +0530] "GET /frontend/regis HTTP/1.1" 200 6090
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:06:59 +0530] "GET /frontend/selProductView HTTP/1.1" 200 4959
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:18:09 +0530] "GET /frontend/Resources/Bootstrap/bootstrap.min.css HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:18:28 +0530] "POST /frontend/validation HTTP/1.1" 200 4096
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:19:29 +0530] "POST /frontend/validation HTTP/1.1" 200 4096
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:19:39 +0530] "GET /frontend/selProductView HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:20:46 +0530] "GET /frontend/selProductView HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:42 +0530] "GET /frontend/selProductView HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:51 +0530] "GET /frontend/clicklog HTTP/1.1" 200 5501
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:24:53 +0530] "GET /frontend/clicklog HTTP/1.1" 200 5501
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:24:56 +0530] "GET /frontend/clicklog HTTP/1.1" 200 5501
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:24:58 +0530] "GET /frontend/clicklog HTTP/1.1" 200 5501
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:04 +0530] "GET /frontend/clickout HTTP/1.1" 200 4734
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:52 +0530] "GET /frontend/clickout HTTP/1.1" 200 4734
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:56 +0530] "GET /frontend/image/img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:56 +0530] "GET /frontend/image/img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:56 +0530] "GET /frontend/image/img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:58 +0530] "GET /frontend/clicklog HTTP/1.1" 200 5354
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:27:05 +0530] "POST /frontend/validation HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:27:05 +0530] "GET /frontend/selProductView?thisuser=true&afterlogin=true HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:27:59 +0530] "GET /frontend/selProductView?thisuser=true&afterlogin=true HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:05 +0530] "GET /frontend/selProductView?thisuser=true&afterlogin=true HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:11 +0530] "GET /frontend/selProductView?thisuser=true&afterlogin=true HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:11 +0530] "GET /frontend/selProductView?thisuser=true&afterlogin=true HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:29:38 +0530] "GET /frontend/selProductView?thisuser=true&afterlogin=true HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:51 +0530] "GET /frontend/selProductView?thisuser=true&afterlogin=true HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:57 +0530] "GET /frontend/addtocart/Mob101 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:57 +0530] "GET /frontend/mycart HTTP/1.1" 200 4999
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:57 +0530] "GET /frontend/Resources/Bootstrap/bootstrap.min.css HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:33:02 +0530] "GET /frontend/click HTTP/1.1" 200 4881
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:34:20 +0530] "GET /frontend/click HTTP/1.1" 200 4881
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:34:21 +0530] "GET /frontend/image/img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:34:21 +0530] "GET /frontend/image/img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:34:21 +0530] "GET /frontend/image/img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:34:25 +0530] "GET /frontend/clickout HTTP/1.1" 200 4734
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:35:07 +0530] "GET /frontend/clicklog HTTP/1.1" 200 5354
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:35:17 +0530] "POST /frontend/validation HTTP/1.1" 200 3204
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:35:22 +0530] "GET /frontend/mycart HTTP/1.1" 200 4999
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:35:22 +0530] "GET /frontend/Resources/Bootstrap/bootstrap.min.css HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:35:24 +0530] "GET /frontend/selProductView HTTP/1.1" 200 5106
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:35:26 +0530] "GET /frontend/clickout HTTP/1.1" 200 4734
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:35:30 +0530] "GET /frontend/click HTTP/1.1" 200 4734
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:38:59 +0530] "GET /frontend/clicklog HTTP/1.1" 200 5356
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:39:07 +0530] "POST /frontend/validation HTTP/1.1" 200 4098
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:41:53 +0530] "POST /frontend/validation HTTP/1.1" 200 3528
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:42:07 +0530] "POST /frontend/validation HTTP/1.1" 200 3528
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:42:20 +0530] "POST /frontend/validation HTTP/1.1" 200 3528
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:42:46 +0530] "POST /frontend/validation HTTP/1.1" 200 3528
